Kind,Name,CountLineCode,CountDeclClass,CountDeclFunction,CountLineCodeDecl,SumEssential,SumCyclomaticStrict,MaxEssential,MaxCyclomaticStrict,MaxNesting
File,"444c6bf0e877d9c8be19e1f262f3a81178b5929b\HttpInetSocketAddress.java",22,1,3,11,3,4,1,2,1
File,"444c6bf0e877d9c8be19e1f262f3a81178b5929b\HttpRoute.java",183,1,22,52,24,53,3,8,2
File,"444c6bf0e877d9c8be19e1f262f3a81178b5929b\IgnoreSpecFactory.java",11,1,1,8,1,1,1,1,0
File,"444c6bf0e877d9c8be19e1f262f3a81178b5929b\LaxRedirectStrategy.java",54,1,2,25,4,11,3,8,2
File,"444c6bf0e877d9c8be19e1f262f3a81178b5929b\NullBackoffStrategy.java",11,1,2,6,2,2,1,1,0
File,"444c6bf0e877d9c8be19e1f262f3a81178b5929b\SSLSocketFactory.java",304,1,25,155,25,51,1,11,3
File,"444c6bf0e877d9c8be19e1f262f3a81178b5929b\SystemClock.java",6,1,1,3,1,1,1,1,0
File,"444c6bf0e877d9c8be19e1f262f3a81178b5929b\ThreadSafeClientConnManager.java",185,2,25,65,25,40,1,11,2
File,"444c6bf0e877d9c8be19e1f262f3a81178b5929b\URIUtils.java",190,1,10,47,15,51,4,11,6
File,"444c6bf0e877d9c8be19e1f262f3a81178b5929b\URLEncodedUtils.java",137,1,8,63,10,33,3,8,3
File,"444c6bf0e877d9c8be19e1f262f3a81178b5929b\UrlEncodedFormEntity.java",33,1,4,20,4,6,1,2,0
File,"2112061b160afab528e9676d47cd445b9afa386c\EhcacheHttpCacheStorage.java",36,1,5,19,5,9,1,4,2
File,"2112061b160afab528e9676d47cd445b9afa386c\TestEhcacheHttpCache.java",47,1,4,27,4,4,1,1,0
File,"459c290e1408f10ba8c8d206dd28d3feef4d5932\EditRegistrationAction.java",84,1,1,26,3,16,3,16,3
File,"2803f385e6c41a22d7c791d3c184a59af79b7a07\package-info.java",1,0,0,1,0,0,0,0,0
File,"367f8710b058fc40f79392997a63ec467d329ca7\AbstractTestMapIterator.java",160,1,14,45,12,29,3,9,2
File,"367f8710b058fc40f79392997a63ec467d329ca7\ListOrderedMap.java",215,8,41,77,43,52,3,6,2
File,"367f8710b058fc40f79392997a63ec467d329ca7\TestListOrderedMap.java",160,2,17,51,17,30,1,6,2
File,"60fcc4fb8d0bc353f7878e464a0d9537e86a17e9\TestAll.java",33,1,3,10,3,3,1,1,0
File,"aa7cc64c4f784b98299b16af08f5df093616bf27\AbstractIntCollection.java",91,1,15,23,19,27,3,3,2
File,"aa7cc64c4f784b98299b16af08f5df093616bf27\AbstractRandomAccessIntList.java",274,4,44,69,51,69,6,6,3
File,"aa7cc64c4f784b98299b16af08f5df093616bf27\TestAll.java",27,1,3,10,3,3,1,1,0
File,"aa7cc64c4f784b98299b16af08f5df093616bf27\TestIntList.java",248,1,24,66,23,45,1,5,1
File,"aa7cc64c4f784b98299b16af08f5df093616bf27\TestIntListIteratorListIterator.java",87,1,12,26,12,22,1,4,2
File,"a11c82f3bc899de8b69bf69bf0103fba6a3d691e\CommonsLinkedList.java",343,3,51,107,57,79,3,8,2
File,"a11c82f3bc899de8b69bf69bf0103fba6a3d691e\NodeCachingLinkedList.java",88,1,13,28,13,19,1,2,1
File,"6fc3057d529691e697361ef9a67e21cac75e21ed\LivyInterpreterIT.java",663,6,19,169,26,57,4,9,2
File,"2999af5877cdf34334e7f4b658c052d7647df1d8\ConsoleImpl.java",378,3,19,112,39,86,7,12,4
File,"d5a4208ccc335773d578d6795a9c37d0b39d8b5c\BaseURLImpl.java",195,1,18,70,21,39,4,6,3
File,"d5a4208ccc335773d578d6795a9c37d0b39d8b5c\JSR286SpecTestCaseDetails.java",1427,1,1,715,1,1,1,1,0
File,"d5a4208ccc335773d578d6795a9c37d0b39d8b5c\PortletParameterFactory.java",436,1,16,121,16,103,1,19,5
File,"d5a4208ccc335773d578d6795a9c37d0b39d8b5c\PortletURLProviderImpl.java",273,1,36,87,36,55,1,10,3
File,"d5a4208ccc335773d578d6795a9c37d0b39d8b5c\TestResult.java",70,1,11,24,11,13,1,2,1
File,"d5a4208ccc335773d578d6795a9c37d0b39d8b5c\URLTests_BaseURL_ApiRenderActurl.java",764,1,5,291,5,104,1,81,3
File,"d5a4208ccc335773d578d6795a9c37d0b39d8b5c\URLTests_BaseURL_ApiRenderRenurl.java",558,1,5,208,5,76,1,72,3
File,"d5a4208ccc335773d578d6795a9c37d0b39d8b5c\URLTests_BaseURL_ApiRenderResurl.java",643,1,5,228,5,72,1,49,2
File,"d5a4208ccc335773d578d6795a9c37d0b39d8b5c\URLTests_PortletURLGenerationListener_ApiRenderActurl.java",291,1,5,135,5,47,1,22,3
File,"d5a4208ccc335773d578d6795a9c37d0b39d8b5c\URLTests_PortletURLGenerationListener_ApiRenderRenurl.java",150,1,5,79,5,25,1,21,3
File,"d5a4208ccc335773d578d6795a9c37d0b39d8b5c\URLTests_PortletURLGenerationListener_ApiRenderResurl.java",210,1,5,98,5,29,1,19,2
File,"d5a4208ccc335773d578d6795a9c37d0b39d8b5c\URLTests_PortletURL_ApiRenderActurl.java",268,1,5,112,5,40,1,29,3
File,"d5a4208ccc335773d578d6795a9c37d0b39d8b5c\URLTests_PortletURL_ApiRenderRenurl.java",223,1,5,94,5,34,1,30,3
File,"d5a4208ccc335773d578d6795a9c37d0b39d8b5c\URLTests_ResourceURL_ApiRenderResurl.java",300,1,5,123,5,35,1,20,2
File,"8d42afb8ff7e5f8522dfd2e8e20b028c2c7ad408\DirectByteBufferDeallocator.java",85,2,5,25,5,12,1,6,3
File,"8d42afb8ff7e5f8522dfd2e8e20b028c2c7ad408\FastConcurrentDirectDeque.java",828,8,90,198,181,290,14,24,6
File,"7774837dcdb853a48c9986234c60151cbd5ffd88\PredicatedHandlersParserTestCase.java",136,1,7,55,7,7,1,1,0
File,"7774837dcdb853a48c9986234c60151cbd5ffd88\UndertowLogger.java",238,1,67,237,0,0,0,0,0
File,"86b0ff8c9cd5b3e060ce87b84d7bb8b19068bf63\HttpResponseConduit.java",598,1,20,120,105,135,64,68,7
File,"5756fc910729bee44ec49add3b27b2a19cb7ad07\ProxyHandler.java",276,13,22,108,22,44,1,7,2
File,"42f174849bff4f9a25a9ced1bab884048f955c3c\ServerSentEventConnection.java",415,9,37,115,48,98,14,25,6
File,"42f174849bff4f9a25a9ced1bab884048f955c3c\ServerSentEventTestCase.java",194,11,20,60,20,28,1,5,2
File,"19d99212db79dd510181e7a9026d7c9b9378b055\DialogBehavior.java",157,4,17,52,15,26,1,7,2
File,"5531391a23ec005e4a8ded758cbdfc5129886b50\DataSourceBehavior.java",145,2,8,63,11,20,4,8,3
File,"5531391a23ec005e4a8ded758cbdfc5129886b50\IChoiceRenderer.java",6,1,2,4,0,0,0,0,0
File,"3f7edbe64206de9a5dfbb607c5820addff6a1594\Sortable.java",176,3,27,55,26,29,1,3,2
File,"3f7edbe64206de9a5dfbb607c5820addff6a1594\SortableBehavior.java",172,8,19,48,18,29,1,8,3
File,"8466235db3542b6d1614f06bb24a5373571cf277\PersistenceProvider.java",252,9,39,132,49,60,5,5,3
File,"8466235db3542b6d1614f06bb24a5373571cf277\PersistenceProviderUnitTests.java",90,3,11,50,11,13,1,2,1
File,"8466235db3542b6d1614f06bb24a5373571cf277\Querydsl.java",112,1,10,41,12,25,3,5,2
File,"8466235db3542b6d1614f06bb24a5373571cf277\UserRepositoryTests.java",1352,5,174,608,174,177,1,3,1
File,"fe290e89a398545180c494e1cddb2a0e61bd26d8\CoverityViewResultsPublisher.java",205,2,21,85,29,42,7,18,5
File,"8bd480441e25ad7cda5b424a7382746017c18543\AnnotationConfigUtils.java",190,1,12,89,14,37,3,12,2
File,"26edc674ed7eeab67bc25df764979ee552fb4689\AbstractResourceBasedMessageSource.java",50,1,11,21,11,13,1,3,2
File,"26edc674ed7eeab67bc25df764979ee552fb4689\ReloadableResourceBundleMessageSource.java",366,2,24,111,49,90,6,13,5
File,"7a19fd575045333b970e645f6db8a15302484038\BeanWrapperTests.java",1608,28,142,551,144,216,1,12,1
File,"7a19fd575045333b970e645f6db8a15302484038\ExtendedBeanInfo.java",465,5,47,144,67,120,6,13,3
File,"7a19fd575045333b970e645f6db8a15302484038\ExtendedBeanInfoFactory.java",23,1,3,10,5,6,3,3,2
File,"7a19fd575045333b970e645f6db8a15302484038\ExtendedBeanInfoTests.java",694,47,117,313,129,134,4,4,3
File,"9a2f9ccde4369f7f9896705a119d2f8dfe8bb5e1\BeanPropertyRowMapper.java",149,1,14,53,14,35,1,13,5
File,"9a2f9ccde4369f7f9896705a119d2f8dfe8bb5e1\ParameterizedBeanPropertyRowMapper.java",14,1,2,7,2,2,1,1,0
File,"cf3b2b1a4d06bfa97e3c4dba9ac486b83d252863\FailingBeforeAndAfterMethodsJUnitTests.java",124,14,13,76,13,13,1,1,0
File,"cf3b2b1a4d06bfa97e3c4dba9ac486b83d252863\FailingBeforeAndAfterMethodsTestNGTests.java",167,15,20,95,20,20,1,1,0
File,"8cf61c595e05e9c24f0ad340f835ded570d9c7eb\package-info.java",1,0,0,1,0,0,0,0,0
File,"56194a10513e5272909e69c3afb56013e4a720bb\Transactional.java",27,1,10,26,0,0,0,0,0
File,"f617d28eef588dd6b3d390f97a692a3c8236ff33\ImportBeanDefinitionRegistrarTests.java",65,4,6,46,6,6,1,1,0
File,"f617d28eef588dd6b3d390f97a692a3c8236ff33\ImportSelectorTests.java",185,16,19,113,19,19,1,1,0
File,"583201b02c4e0f188e765f749be2232354eb5ffb\MappingJackson2MessageConverter.java",210,1,16,76,31,47,5,8,3
File,"583201b02c4e0f188e765f749be2232354eb5ffb\MappingJackson2MessageConverterTests.java",238,5,31,125,31,31,1,1,0
File,"cf3635b42df3a8a0a14c5f12f2b2846155ce4bb1\AbstractFileResolvingResource.java",193,2,14,56,35,43,8,9,4
File,"cf3635b42df3a8a0a14c5f12f2b2846155ce4bb1\AbstractResource.java",118,1,16,52,18,24,3,3,2
File,"cf3635b42df3a8a0a14c5f12f2b2846155ce4bb1\FileSystemResource.java",127,1,21,62,21,38,1,4,1
File,"cf3635b42df3a8a0a14c5f12f2b2846155ce4bb1\FileUrlResource.java",63,1,7,30,9,12,3,4,2
File,"cf3635b42df3a8a0a14c5f12f2b2846155ce4bb1\PathResource.java",127,1,22,59,22,31,1,3,1
File,"cf3635b42df3a8a0a14c5f12f2b2846155ce4bb1\Resource.java",33,1,13,24,4,4,1,1,0
File,"cf3635b42df3a8a0a14c5f12f2b2846155ce4bb1\ResourceTests.java",231,3,26,101,26,30,1,4,1
File,"b992c3d3f27b44fe3203012e636ac7dca3cf4858\DefaultResponseErrorHandler.java",42,1,4,18,8,10,3,4,2
File,"b992c3d3f27b44fe3203012e636ac7dca3cf4858\DefaultResponseErrorHandlerTests.java",70,1,6,29,6,6,1,1,0
File,"b992c3d3f27b44fe3203012e636ac7dca3cf4858\HttpClientErrorException.java",16,1,3,9,3,3,1,1,0
File,"b992c3d3f27b44fe3203012e636ac7dca3cf4858\HttpHeaders.java",333,1,55,131,60,85,4,5,3
File,"b992c3d3f27b44fe3203012e636ac7dca3cf4858\HttpServerErrorException.java",16,1,3,9,3,3,1,1,0
File,"b992c3d3f27b44fe3203012e636ac7dca3cf4858\HttpStatusCodeException.java",45,1,7,21,7,10,1,3,1
File,"f32aded27aeec51ec110d4aa6a21ab37e44f6db1\ConsumesRequestCondition.java",124,2,15,46,18,34,4,7,4
File,"f32aded27aeec51ec110d4aa6a21ab37e44f6db1\HeadersRequestCondition.java",80,2,14,36,19,20,4,5,3
File,"f32aded27aeec51ec110d4aa6a21ab37e44f6db1\ProducesRequestCondition.java",178,2,21,64,31,52,5,7,4
File,"f32aded27aeec51ec110d4aa6a21ab37e44f6db1\RequestCondition.java",8,1,3,7,0,0,0,0,0
File,"f32aded27aeec51ec110d4aa6a21ab37e44f6db1\RequestMappingInfo.java",359,4,54,142,63,92,8,11,3
File,"f32aded27aeec51ec110d4aa6a21ab37e44f6db1\RequestMappingInfoTests.java",254,2,11,79,11,11,1,1,0
File,"f32aded27aeec51ec110d4aa6a21ab37e44f6db1\RequestMethodsRequestCondition.java",70,1,10,30,15,19,6,8,3
File,"f32aded27aeec51ec110d4aa6a21ab37e44f6db1\RequestMethodsRequestConditionTests.java",77,1,8,43,8,10,1,3,2
File,"981aefc2c0d2a6fbf9c08d4d54d17923a75a2e01\ConfigurationClass.java",126,2,24,54,24,29,1,4,2
File,"981aefc2c0d2a6fbf9c08d4d54d17923a75a2e01\ConfigurationClassBeanDefinitionReader.java",299,4,17,112,26,55,5,13,4
File,"981aefc2c0d2a6fbf9c08d4d54d17923a75a2e01\ConfigurationClassWithConditionTests.java",202,18,21,113,20,20,1,1,0
File,"96cfa0c37d59eecd4a943b3b2fa0f4790f09ace2\MappableTypeFactory.java",19,1,2,8,4,4,3,3,2
File,"96cfa0c37d59eecd4a943b3b2fa0f4790f09ace2\SpelMapper.java",158,1,16,61,18,31,3,8,5
File,"96cfa0c37d59eecd4a943b3b2fa0f4790f09ace2\SpelMapperTests.java",428,12,63,168,65,67,1,2,1
File,"c0baea58c0a14ea34d53f3823704892154b7803e\AbstractMessageConverterMethodArgumentResolver.java",80,1,5,40,10,15,6,10,4
File,"c0baea58c0a14ea34d53f3823704892154b7803e\HttpEntityMethodProcessor.java",95,1,7,49,12,17,6,6,3
File,"c0baea58c0a14ea34d53f3823704892154b7803e\RequestResponseBodyMethodProcessorMockTests.java",254,3,24,126,24,25,1,2,1
File,"c0baea58c0a14ea34d53f3823704892154b7803e\RequestResponseBodyMethodProcessorTests.java",122,3,10,70,10,10,1,1,0
File,"288a9ecd186f35e47c401108e04575ed570e2e2e\NettyWebSocketSessionSupport.java",55,1,4,26,8,8,5,5,1
File,"288a9ecd186f35e47c401108e04575ed570e2e2e\ReactorNettyRequestUpgradeStrategy.java",25,1,2,21,2,2,1,1,0
File,"288a9ecd186f35e47c401108e04575ed570e2e2e\ReactorNettyWebSocketSession.java",68,2,9,35,9,11,1,2,1
File,"922e6de7886e2f18e8b8e2b6e60d34dbe69efe92\AbstractSubscriptionRegistry.java",74,1,7,34,8,12,4,5,1
File,"922e6de7886e2f18e8b8e2b6e60d34dbe69efe92\DefaultSubscriptionRegistry.java",395,7,40,140,53,91,6,11,5
File,"121f9e3734d8998e62c65cb7f230cd88680888b6\BridgeMethodResolver.java",126,1,9,37,24,40,6,7,3
File,"121f9e3734d8998e62c65cb7f230cd88680888b6\ServletAnnotationControllerHandlerMethodTests.java",2927,101,332,1270,324,362,1,9,3
File,"a6d527e57aedd94a2e23cc8d35572076dbf0e417\ServletServerHttpRequest.java",218,4,22,103,22,43,1,10,2
File,"a6d527e57aedd94a2e23cc8d35572076dbf0e417\TomcatHttpHandlerAdapter.java",80,3,7,43,7,10,1,4,2
File,"07b5763324b0887455c560506f51110b8fc2a71a\TilesConfigurer.java",234,7,24,117,24,40,1,5,3
File,"d6b16ffee3f7f22ddb1fe1c1aecd0e241aebef9a\ParameterizedBeanPropertyRowMapper.java",11,1,1,7,1,1,1,1,0
File,"d6b16ffee3f7f22ddb1fe1c1aecd0e241aebef9a\ParameterizedBeanPropertyRowMapperTests.java",47,1,4,31,4,4,1,1,0
File,"d6b16ffee3f7f22ddb1fe1c1aecd0e241aebef9a\ParameterizedRowMapper.java",5,1,0,4,0,0,0,0,0
File,"d6b16ffee3f7f22ddb1fe1c1aecd0e241aebef9a\ParameterizedSingleColumnRowMapper.java",11,1,1,7,1,1,1,1,0
File,"d6b16ffee3f7f22ddb1fe1c1aecd0e241aebef9a\SimpleJdbcDaoSupport.java",13,1,2,8,2,2,1,1,0
File,"d6b16ffee3f7f22ddb1fe1c1aecd0e241aebef9a\SimpleJdbcOperations.java",74,1,36,73,0,0,0,0,0
File,"d6b16ffee3f7f22ddb1fe1c1aecd0e241aebef9a\SimpleJdbcTemplate.java",206,1,40,104,40,50,1,3,1
File,"d6b16ffee3f7f22ddb1fe1c1aecd0e241aebef9a\SimpleJdbcTemplateTests.java",307,4,34,158,34,34,1,1,0
File,"f67e726be7e665b48ef66f333742f228148f8e92\OpenEntityManagerInViewTests.java",6,1,0,5,0,0,0,0,0
File,"1fb0b0b78609e5d201d90062149697e68722612a\MockServerHttpRequest.java",189,4,44,105,30,34,1,3,1
File,"1fb0b0b78609e5d201d90062149697e68722612a\ReactorServerHttpRequest.java",67,1,8,33,8,13,1,3,2
File,"1fb0b0b78609e5d201d90062149697e68722612a\RxNettyHttpHandlerAdapter.java",38,1,5,26,5,5,1,1,0
File,"1fb0b0b78609e5d201d90062149697e68722612a\RxNettyServerHttpRequest.java",76,1,8,40,8,13,1,3,2
File,"1fb0b0b78609e5d201d90062149697e68722612a\ServerHttpRequest.java",23,2,9,17,2,2,1,1,0
File,"1fb0b0b78609e5d201d90062149697e68722612a\ServerHttpRequestDecorator.java",47,1,9,27,9,9,1,1,0
File,"1fb0b0b78609e5d201d90062149697e68722612a\ServerHttpRequestIntegrationTests.java",33,2,3,21,3,3,1,1,0
File,"1fb0b0b78609e5d201d90062149697e68722612a\ServletServerHttpRequest.java",198,4,20,91,20,39,1,10,2
File,"1fb0b0b78609e5d201d90062149697e68722612a\UndertowServerHttpRequest.java",129,2,16,61,16,27,1,5,1
File,"93db3df35b44a9a6c7a202ea242f7e371882080c\LocalSessionFactoryBean.java",139,1,19,53,19,37,1,17,3
File,"16325c2eaaa6bc6c87a7e4b720dc281aca52ce8b\AbstractEnvironment.java",274,3,39,95,45,69,5,7,3
File,"16325c2eaaa6bc6c87a7e4b720dc281aca52ce8b\AbstractPropertyResolver.java",119,2,19,56,18,29,1,4,2
File,"16325c2eaaa6bc6c87a7e4b720dc281aca52ce8b\CommandLinePropertySource.java",47,1,8,20,8,9,4,4,2
File,"16325c2eaaa6bc6c87a7e4b720dc281aca52ce8b\ConfigurablePropertyResolver.java",12,1,8,11,0,0,0,0,0
File,"16325c2eaaa6bc6c87a7e4b720dc281aca52ce8b\ConfigurationClassParser.java",587,7,45,197,56,140,4,13,5
File,"16325c2eaaa6bc6c87a7e4b720dc281aca52ce8b\EnvironmentSecurityManagerIntegrationTests.java",74,4,6,38,6,9,1,3,1
File,"16325c2eaaa6bc6c87a7e4b720dc281aca52ce8b\JndiPropertySource.java",24,1,3,9,3,4,1,2,1
File,"16325c2eaaa6bc6c87a7e4b720dc281aca52ce8b\SimpleNamingContextBuilder.java",98,2,8,29,11,19,4,8,2
File,"16325c2eaaa6bc6c87a7e4b720dc281aca52ce8b\SimpleNamingContextTests.java",195,2,11,75,11,21,1,9,1
File,"2b5e0e238dce81c2eb09a7d78ffb956f29f9c726\ConstraintAuthorizationHandler.java",78,1,3,20,11,18,7,9,4
File,"4c17ecfda525f2f65a29dab40563c50267e46eba\HiveConf.java",2705,8,101,2139,117,206,9,21,4
File,"6ab493e188dbc3b13682e4b599d48a62a6eb302a\HCatCli.java",247,1,7,68,12,42,4,13,3
File,"6ab493e188dbc3b13682e4b599d48a62a6eb302a\HadoopDefaultAuthenticator.java",46,1,5,22,5,8,1,4,1
File,"0abf354948f6214ad20b78c7a3d23fac0b64f8b9\AppMasterEventProcessor.java",30,1,1,20,1,2,1,2,1
File,"0f7ce71e561fe2ad0579c3d175415af58e5d5672\DruidOutputFormat.java",197,1,3,102,3,23,1,21,3
File,"0f7ce71e561fe2ad0579c3d175415af58e5d5672\DruidSerDe.java",479,2,13,145,21,80,5,21,4
File,"d9d431cfe96cee3829cf8fbee45c9760f2367a7f\BuddyAllocator.java",1383,7,103,422,166,325,12,25,5
File,"d9d431cfe96cee3829cf8fbee45c9760f2367a7f\HiveConf.java",4839,12,156,3879,185,324,9,23,4
File,"d9d431cfe96cee3829cf8fbee45c9760f2367a7f\TestBuddyAllocator.java",261,6,26,113,26,44,1,4,2
File,"d9d431cfe96cee3829cf8fbee45c9760f2367a7f\TestBuddyAllocatorForceEvict.java",403,4,31,119,35,68,3,10,3
File,"d9d431cfe96cee3829cf8fbee45c9760f2367a7f\TestOrcMetadataCache.java",169,3,16,75,16,21,1,4,2
File,"63d908d9d8bdd8a886a3bf95c0b1aeb4ab0ed278\PublishRequest.java",11,1,1,7,1,1,1,1,0
File,"547476d1bc8bd6d5c824d51bc0dc3cdd5a201f4c\XStreamWireFormat.java",64,1,11,29,11,16,1,5,2
File,"547476d1bc8bd6d5c824d51bc0dc3cdd5a201f4c\XStreamWireFormatTest.java",22,1,3,13,3,3,1,1,0
File,"974f6896a453022f2a805271f100fab6098916b3\AMQ3274Test.java",642,6,35,169,35,77,1,7,4
File,"974f6896a453022f2a805271f100fab6098916b3\DummyConnectionFactory.java",20,1,5,9,5,5,1,1,0
File,"974f6896a453022f2a805271f100fab6098916b3\FileAppender.java",10,1,3,9,0,0,0,0,0
File,"974f6896a453022f2a805271f100fab6098916b3\InitalReconnectDelayTest.java",81,1,6,38,6,8,1,3,1
File,"974f6896a453022f2a805271f100fab6098916b3\InvalidConnectionFactory.java",4,1,0,3,0,0,0,0,0
File,"974f6896a453022f2a805271f100fab6098916b3\LowercasingPasswordFactory.java",7,1,1,4,1,1,1,1,0
File,"974f6896a453022f2a805271f100fab6098916b3\PooledConnectionFactoryMaximumActiveTest.java",77,2,5,33,7,9,3,5,2
File,"974f6896a453022f2a805271f100fab6098916b3\PooledConnectionFactoryTest.java",82,2,4,30,7,11,4,6,3
File,"974f6896a453022f2a805271f100fab6098916b3\PooledConnectionTest.java",59,1,4,19,4,7,1,4,1
File,"974f6896a453022f2a805271f100fab6098916b3\TopicSubscriptionSlowConsumerTest.java",71,1,4,36,4,6,1,3,1
File,"974f6896a453022f2a805271f100fab6098916b3\TransactionIdTransformer.java",6,1,1,5,0,0,0,0,0
File,"71d5fef019b7ed1bb9d8129bc180216cb6655c07\ManagementContext.java",348,3,46,113,52,95,5,13,5
File,"ff64b14bc78466df96d16b1d04e862a7ddef3204\AmqpProtocolConverter.java",1105,18,64,328,82,223,8,16,6
File,"4ae5d3b704ee8e0f8f092a524c4dc231d926d571\DefaultJDBCAdapter.java",663,1,34,140,55,110,7,13,4
File,"a1d324518287bd1de6094f4c0ff99d9536b8f315\OpenTypeSupport.java",432,12,43,169,40,61,1,11,2
File,"9a32e386279fd4c7b4dcd02e553c1dcb04de3a27\DNSCache.java",141,2,13,31,21,28,5,6,3
File,"9a32e386279fd4c7b4dcd02e553c1dcb04de3a27\DNSConstants.java",100,1,0,98,0,0,0,0,0
File,"9a32e386279fd4c7b4dcd02e553c1dcb04de3a27\DNSEntry.java",110,1,8,18,8,38,1,20,1
File,"9a32e386279fd4c7b4dcd02e553c1dcb04de3a27\DNSIncoming.java",389,1,14,59,19,83,4,17,7
File,"9a32e386279fd4c7b4dcd02e553c1dcb04de3a27\DNSListener.java",5,1,1,3,0,0,0,0,0
File,"9a32e386279fd4c7b4dcd02e553c1dcb04de3a27\DNSOutgoing.java",305,1,21,52,24,70,4,10,3
File,"9a32e386279fd4c7b4dcd02e553c1dcb04de3a27\DNSQuestion.java",19,1,3,7,3,6,1,4,0
File,"9a32e386279fd4c7b4dcd02e553c1dcb04de3a27\DNSRecord.java",483,5,54,107,67,105,4,8,5
File,"9a32e386279fd4c7b4dcd02e553c1dcb04de3a27\DNSState.java",51,1,8,24,8,13,1,3,0
File,"9a32e386279fd4c7b4dcd02e553c1dcb04de3a27\HostInfo.java",103,1,10,25,10,29,1,7,3
File,"9a32e386279fd4c7b4dcd02e553c1dcb04de3a27\JmDNS.java",1366,13,83,266,108,333,6,39,9
File,"9a32e386279fd4c7b4dcd02e553c1dcb04de3a27\JmDNSFactory.java",42,3,4,17,6,8,3,3,2
File,"9a32e386279fd4c7b4dcd02e553c1dcb04de3a27\ServiceEvent.java",46,1,6,15,6,6,1,1,0
File,"9a32e386279fd4c7b4dcd02e553c1dcb04de3a27\ServiceInfo.java",443,1,37,87,52,103,8,16,6
File,"9a32e386279fd4c7b4dcd02e553c1dcb04de3a27\ServiceListener.java",8,1,3,6,0,0,0,0,0
File,"9a32e386279fd4c7b4dcd02e553c1dcb04de3a27\ServiceTypeListener.java",6,1,1,4,0,0,0,0,0
File,"9a32e386279fd4c7b4dcd02e553c1dcb04de3a27\ZeroconfDiscoveryAgent.java",166,2,28,65,28,42,1,5,2
File,"373417c0df0a2d96b204226eb971360ac39ad558\FailoverClusterTest.java",130,1,10,52,10,21,1,4,1
File,"2db73e2b7e3ac3c315631704469910a8760eeddd\AMQPNativeOutboundTransformer.java",36,1,3,12,7,8,5,5,2
File,"2db73e2b7e3ac3c315631704469910a8760eeddd\ActiveMQAdmin.java",135,2,21,46,21,29,1,3,1
File,"2db73e2b7e3ac3c315631704469910a8760eeddd\AmqpProtocolConverter.java",396,8,27,132,32,76,5,13,4
File,"2db73e2b7e3ac3c315631704469910a8760eeddd\AmqpTestSupport.java",44,2,3,26,3,4,1,2,1
File,"2db73e2b7e3ac3c315631704469910a8760eeddd\AmqpTransportFilter.java",99,1,10,36,10,21,1,4,2
File,"2db73e2b7e3ac3c315631704469910a8760eeddd\JMSClientTest.java",57,2,2,21,2,6,1,5,2
File,"2db73e2b7e3ac3c315631704469910a8760eeddd\JoramJmsTest.java",51,1,2,26,2,3,1,2,1
File,"37384a1ad1d0aa4b76d011ccebef468c08a401c2\AdvisoryBroker.java",438,1,34,153,34,91,1,10,3
File,"37384a1ad1d0aa4b76d011ccebef468c08a401c2\Broker.java",73,1,49,72,0,0,0,0,0
File,"37384a1ad1d0aa4b76d011ccebef468c08a401c2\BrokerFilter.java",231,1,65,97,65,66,1,2,1
File,"37384a1ad1d0aa4b76d011ccebef468c08a401c2\DemandForwardingBridgeSupport.java",1030,10,79,242,115,250,10,31,9
File,"37384a1ad1d0aa4b76d011ccebef468c08a401c2\EmptyBroker.java",191,1,64,98,64,65,1,2,1
File,"37384a1ad1d0aa4b76d011ccebef468c08a401c2\ErrorBroker.java",233,1,65,99,65,66,1,2,1
File,"37384a1ad1d0aa4b76d011ccebef468c08a401c2\MutableBrokerFilter.java",238,1,67,100,67,68,1,2,1
File,"e7316df001ab769a375a6ed9dfaa74ec54c418d6\Topic.java",460,6,40,119,46,111,5,19,4
File,"dc06c8dc7540233aad6722afe554c2ea505754e2\AMQ2149Test.java",464,13,34,148,36,80,4,14,4
File,"dc06c8dc7540233aad6722afe554c2ea505754e2\MessageDatabase.java",2754,43,249,718,299,618,13,35,5
File,"67019975228d04754f599dc773be54d2c97efdc8\BrokerService.java",735,4,90,233,90,166,1,11,3
File,"ef1d3559f502309194b7c9dd6388b92216e72c71\ConnectionPool.java",154,3,19,52,23,37,3,7,3
File,"0fd835ba9f08c5bec1979cc5dbb5b28915165999\ConnectorModuleBuilderTest.java",515,16,53,212,52,67,1,7,3
File,"0c20deb43ac73cf30c0d70a4880eec8efb286900\Axis2Builder.java",281,1,13,116,22,53,4,17,5
File,"0c20deb43ac73cf30c0d70a4880eec8efb286900\CXFBuilder.java",228,1,11,104,18,39,6,18,4
File,"0c20deb43ac73cf30c0d70a4880eec8efb286900\CXFServiceRefBuilder.java",49,1,3,29,3,3,1,1,0
File,"0c20deb43ac73cf30c0d70a4880eec8efb286900\JAXWSServiceBuilder.java",326,1,13,148,22,53,4,12,5
File,"f9f8856d89372be1a8577ea9bcdb47d8f47b7338\FetchPhase.java",313,1,9,124,20,65,6,23,5
File,"f9f8856d89372be1a8577ea9bcdb47d8f47b7338\ScriptFieldsFetchSubPhase.java",51,1,1,18,5,9,5,9,3
File,"dfeb9379ab81d6de63a42dfdc82a5feb1252f4e0\AbstractAllocateAllocationCommand.java",155,3,24,64,23,31,3,4,2
File,"dfeb9379ab81d6de63a42dfdc82a5feb1252f4e0\DiscoveryNode.java",246,2,34,87,40,57,5,6,2
